accommodates,bathrooms,bed_type,bedrooms,beds,date_from,date_o,date_rom,date_to,has_availability,host_image,host_name,image,listing_url,location,name,price,property_type,room_type
6,2,Pull-out Sofa,2,3,20170525,,,20170507,TRUE,"https://a1.muscache.com/ac/users/4962900/profile_pic/1405970987/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jordan,https://a2.muscache.com/im/pictures/79567768/930ae22c_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/934216,,Amazing Waterview! PIKE PLACE! HSW,110,Apartment,Entire home/apt
8,0,Real Bed,1,8,20170411,,,20170505,TRUE,"https://a0.muscache.com/ac/users/31751507/profile_pic/1431054449/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Rex,https://a1.muscache.com/im/pictures/76269495/3d089b96_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6119821,,Green Tortoise Hostel,52,Dorm,Shared room
4,2.5,Real Bed,2,2,20170412,,,20170520,TRUE,"https://a1.muscache.com/ac/users/16255476/profile_pic/1401659885/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ken,,https://www.airbnb.com/rooms/3385421,,Triple Venti View & Suite Lux,76,Apartment,Entire home/apt
6,1,Real Bed,1,3,20170411,,,20170415,TRUE,"https://a0.muscache.com/ac/users/21473544/profile_pic/1411028848/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Naima,https://a1.muscache.com/im/pictures/79217077/eab7d969_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5981343,,Pikes market with view and parking,104,Apartment,Entire home/apt
2,1,Real Bed,0,1,20170413,,,20170402,TRUE,"https://a2.muscache.com/ac/pictures/b401424a-f08a-4548-b1c3-cd2d2f98a460.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Matt & Dan,https://a2.muscache.com/im/pictures/7bd97c81-60a6-4d0b-a0e3-93c8cfd57f63.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9706229,,Pike Place Market - Art Suite,33,Apartment,Entire home/apt
8,8,Real Bed,1,8,20170413,,,20170501,TRUE,"https://a0.muscache.com/ac/users/31751507/profile_pic/1431054449/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Rex,https://a0.muscache.com/im/pictures/106990054/02d16076_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8212989,,Green Tortoise,98,Dorm,Shared room
4,1,Real Bed,1,2,20170412,,,20170412,TRUE,"https://a2.muscache.com/ac/users/4411144/profile_pic/1355592705/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emma,,https://www.airbnb.com/rooms/9444769,,"5 Star View, PIKE PLACE, Parking S9",95,Condominium,Entire home/apt
3,1,Real Bed,0,1,20170407,,,20170425,TRUE,"https://a2.muscache.com/ac/users/26232234/profile_pic/1424555319/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jen,https://a2.muscache.com/im/pictures/7f456f9f-d59a-4d96-b9a3-8ab6fba4d065.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5422159,,Luxurious Seattle Apartment,197,Apartment,Entire home/apt
2,1,Real Bed,0,1,20170501,,,20170402,TRUE,"https://a2.muscache.com/ac/pictures/32f0ba08-e719-4a04-8f50-29fbafb4ec87.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Viola,https://a2.muscache.com/im/pictures/f5fb7caa-5e98-4587-ae91-c61d23bdfb55.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9532861,,Modern Loft in Pike Place,207,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170415,,,20170407,TRUE,"https://a2.muscache.com/ac/pictures/a4d7d053-c04c-47c2-8264-1163be7a4902.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Daniela,https://a0.muscache.com/im/pictures/46155427/63546be8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3380159,,Pike's Place. 100 Walkscore,168,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170502,,,20170420,TRUE,"https://a2.muscache.com/ac/pictures/b401424a-f08a-4548-b1c3-cd2d2f98a460.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Matt & Dan,https://a2.muscache.com/im/pictures/5494dd07-5ec7-4ce5-b2d6-e8a3b1d4fa00.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9294683,,Pike Place Market - Art Gallery,122,Apartment,Entire home/apt
4,1,Real Bed,0,2,20170404,,,20170402,TRUE,"https://a0.muscache.com/ac/users/3436665/profile_pic/1361655556/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Hanna,https://a2.muscache.com/im/pictures/108678494/7b7eb025_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8253456,,Modern apt. In the heart of Seattle,213,Apartment,Entire home/apt
4,1,Real Bed,1,2,20170404,,,20170515,TRUE,"https://a2.muscache.com/ac/users/4411144/profile_pic/1355592705/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emma,https://a2.muscache.com/im/pictures/13978557/2a17b5b8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/944237,,"Pike Place Market, Parking, View S3",10,Apartment,Entire home/apt
4,2,Real Bed,2,2,20170417,,,20170408,TRUE,"https://a2.muscache.com/ac/pictures/ffaef761-ce85-4dab-b854-211bd6cfbbcf.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Michelle,https://a2.muscache.com/im/pictures/77767408/13af52b8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4165387,,2BD SEA Pike Place & Belltown Haven,160,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170505,,,20170411,TRUE,"https://a2.muscache.com/ac/pictures/2c0786b8-3577-4b8e-99dd-baf5e77c3064.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Noé,https://a2.muscache.com/im/pictures/c8cede48-233c-42df-a846-6d2f4088e33a.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9866984,,Downtown Seattle Apartment 1BR Unit,53,Apartment,Entire home/apt
4,1,Real Bed,1,2,20170408,,,20170420,TRUE,"https://a2.muscache.com/ac/users/4411144/profile_pic/1355592705/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Emma,https://a2.muscache.com/im/pictures/91082465/890624f5_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7179337,,"Location!! A/C, Parking, Loaded, S5",253,Apartment,Entire home/apt
3,1,Real Bed,1,2,20170329,,,20170413,TRUE,"https://a2.muscache.com/ac/pictures/15d8ced5-cbd8-4221-bef1-4049bb998349.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Kimberly,https://a2.muscache.com/im/pictures/a6a8c2c3-a48c-4312-b281-d19ef91d849c.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9768655,,CITY CENTER downtown location!,157,Apartment,Entire home/apt
4,1,Real Bed,0,2,20170418,,,20170410,TRUE,"https://a0.muscache.com/ac/users/11845596/profile_pic/1411675238/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Charlotte,https://a2.muscache.com/im/pictures/3b0e3cb6-599a-4419-b929-c21d1c9c3d4a.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8015531,,Large Pike Place Apt w/ Balcony,146,Apartment,Entire home/apt
5,2,Real Bed,2,2,20170424,,,20170419,TRUE,"https://a0.muscache.com/ac/users/74305/profile_pic/1264620605/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Darik,https://a2.muscache.com/im/pictures/ae8dc528-5fb1-4872-b949-b9f791f86a2e.jpg?aki_policy=medium,https://www.airbnb.com/rooms/991961,,"2 Bedroom, 2 Bath Cloud Nine Oasis",2,Apartment,Entire home/apt
2,1,Real Bed,0,1,20170410,,,20170525,TRUE,"https://a1.muscache.com/ac/users/406456/profile_pic/1413856101/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Brittany,,https://www.airbnb.com/rooms/4597584,,Perfect location. Luxury apartment.,236,Apartment,Entire home/apt
3,1,Real Bed,0,2,20170421,,,20170429,TRUE,"https://a2.muscache.com/ac/users/10903708/profile_pic/1438431666/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ashley & Ryan,https://a0.muscache.com/im/pictures/105393276/a0e3cd99_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8035212,,Pike Place Market - Downtown Apt,214,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170410,,,20170429,TRUE,"https://a0.muscache.com/ac/users/42529996/profile_pic/1440784342/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jones,https://a1.muscache.com/im/pictures/102878252/8ab7df54_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8053396,,Pike Place Market GetAway with View,42,Apartment,Entire home/apt
4,2,Real Bed,1,2,20170404,,,20170405,TRUE,"https://a2.muscache.com/ac/pictures/92b03e12-9705-4fdb-b82c-d0d3e21e922e.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jeff,https://a2.muscache.com/im/pictures/fada0b4d-1e02-4692-bf7e-c75e0060ad71.jpg?aki_policy=medium,https://www.airbnb.com/rooms/9634448,,Best View in Downtown Seattle,250,Condominium,Entire home/apt
3,1,Real Bed,1,2,20170402,,,20170527,TRUE,"https://a1.muscache.com/ac/users/2033580/profile_pic/1333480602/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Anthony,https://a0.muscache.com/im/pictures/39651101/c39268bc_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2516391,,Lake Union City Cabin,193,House,Entire home/apt
4,1,Real Bed,2,2,20170401,,,20170519,TRUE,"https://a0.muscache.com/ac/users/316200/profile_pic/1439151960/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",William,https://a0.muscache.com/im/pictures/102204938/df650ff5_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7581631,,Modern + Cozy Eastlake/Lk Union 2BR,226,Apartment,Entire home/apt
4,1,Real Bed,1,1,20170403,,,20170504,TRUE,"https://a0.muscache.com/ac/users/2822168/profile_pic/1441062850/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jarred & Tess,https://a1.muscache.com/im/pictures/99180587/7abdc921_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7067650,,Charming Eastlake Bungalow,167,House,Entire home/apt
2,1,Real Bed,1,1,20170414,,,20170408,TRUE,"https://a2.muscache.com/ac/users/2070664/profile_pic/1354924655/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Gillian,https://a0.muscache.com/im/pictures/9695553/f5cc4574_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/706385,,"Lake Union view ""Sky Cabin"""" apt.""",57,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170418,,,20170413,TRUE,"https://a2.muscache.com/ac/users/9271799/profile_pic/1428976577/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jeffrey,https://a0.muscache.com/im/pictures/74812806/c5f13192_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6005443,,Spanish Deco Lakeside Apartment,112,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170604,,,20170503,TRUE,"https://a2.muscache.com/ac/pictures/fc91cdba-4a07-4be0-adbc-578a970102f5.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Anthony,https://a1.muscache.com/im/pictures/87127679/78ce14c5_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6883913,,Cozy Eastlake Flat. Amazing Views,23,Apartment,Entire home/apt
4,1,Real Bed,1,1,20170427,,,20170417,TRUE,"https://a2.muscache.com/ac/pictures/a51f1d64-5bd0-47ca-809e-af96464162c5.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Christy,https://a2.muscache.com/im/pictures/82080242/ee53552d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6523393,,Great Location by Lake Union & SLU,6,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170422,,,20170503,TRUE,"https://a2.muscache.com/ac/users/527224/profile_pic/1409378908/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Wally & Ela,https://a0.muscache.com/im/pictures/100946226/4862f0d0_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7922676,,VIEW APT OVERLOOKING LAKE UNION!!!!,191,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170409,,,20170613,TRUE,"https://a1.muscache.com/ac/users/35425028/profile_pic/1433957338/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Christy,https://a2.muscache.com/im/pictures/0f5cc659-2fe6-4693-bcd4-86d6a423e121.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6766513,,Eastlake Condo,16,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170329,,,20170515,TRUE,"https://a2.muscache.com/ac/users/222538/profile_pic/1375858014/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Suryo,https://a0.muscache.com/im/pictures/9492082/8f3f7e2e_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/682135,,Sweet APT. Eastlake View Lake Union,47,Apartment,Entire home/apt
3,1,Real Bed,1,2,20170516,,,20170510,TRUE,"https://a0.muscache.com/ac/users/3973228/profile_pic/1351180629/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Sarah And Luke,https://a1.muscache.com/im/pictures/59262579/21ad99d5_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4678866,,Charming Eastlake Townhouse ,101,House,Entire home/apt
4,1,Real Bed,1,1,20170330,,,20170427,TRUE,"https://a0.muscache.com/ac/users/316200/profile_pic/1439151960/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",William,https://a2.muscache.com/im/pictures/9546986/bb3b01d8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/708774,,Clean+Comfy Eastlake/Lk Union 1BR,154,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170409,,,20170405,TRUE,"https://a2.muscache.com/ac/users/4400148/profile_pic/1360576189/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",David,https://a0.muscache.com/im/pictures/40427518/900de759_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3158210,,Spacious Light-Filled Eastlake Apt,131,Apartment,Entire home/apt
4,1,Real Bed,2,2,20170412,,,20170428,TRUE,"https://a0.muscache.com/ac/users/316200/profile_pic/1439151960/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",William,https://a0.muscache.com/im/pictures/25359320/72649bc2_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1494828,,Modern+Clean 2BR Eastlake/Lk Union,169,Apartment,Entire home/apt
3,1,Futon,1,1,20170328,,,20170418,TRUE,"https://a2.muscache.com/ac/pictures/3cfb51bd-3226-433e-9508-3b6a52fe0c4d.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Peter,https://a2.muscache.com/im/pictures/92527231/22091efd_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7291403,,"Charming, Bright Condo, UW to City",93,Condominium,Entire home/apt
4,1.5,Real Bed,2,3,20170427,,,20170419,TRUE,"https://a2.muscache.com/ac/users/7963866/profile_pic/1415594678/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Rob,https://a2.muscache.com/im/pictures/89743550/d7f3ce19_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7075357,,Eastlake Union Summer Getaway,72,Condominium,Entire home/apt
1,1,Futon,1,1,20170408,,,20170423,TRUE,"https://a1.muscache.com/ac/users/21059456/profile_pic/1413501138/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Howard,https://a0.muscache.com/im/pictures/101958269/90cc41a1_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/8000037,,Perfect location in seattle (3),26,Apartment,Shared room
4,1,Real Bed,1,2,20170411,,,20170417,TRUE,"https://a1.muscache.com/ac/users/7096991/profile_pic/1387569972/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Pamela,https://a0.muscache.com/im/pictures/24810291/24564841_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1652097,,Lake Union Tranquil Retreat,90,Apartment,Entire home/apt
2,1,Real Bed,0,1,20170330,,,20170401,TRUE,"https://a2.muscache.com/ac/pictures/0027b1bb-8ac5-45ea-a49c-bf0f6d87f2b2.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mona,https://a2.muscache.com/im/pictures/65991660/263943db_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4660460,,Cozy Eastlake Studio Apartment,165,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170331,,,20170420,TRUE,"https://a2.muscache.com/ac/users/10058153/profile_pic/1384644643/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Paula,https://a0.muscache.com/im/pictures/55506326/c844485a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/1944596,,Convenient & Cozy Eastlake Location,23,Apartment,Private room
2,1,Real Bed,1,1,20170426,,,20170517,TRUE,"https://a0.muscache.com/ac/users/21788061/profile_pic/1427208058/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Justin,https://a1.muscache.com/im/pictures/69645888/b78f0166_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5593504,,Eastlake Townhome (Private Room),151,House,Private room
4,1,Real Bed,1,1,20170408,,,20170411,TRUE,"https://a1.muscache.com/ac/users/21059456/profile_pic/1413501138/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Howard,https://a2.muscache.com/im/pictures/101955585/321047c1_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7999692,,Perfect location in seattle,173,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170418,,,20170515,TRUE,"https://a2.muscache.com/ac/users/2070664/profile_pic/1354924655/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Gillian,https://a0.muscache.com/im/pictures/8846311/c24b296d_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/619366,,"Lake Union view ""Garden Apartment""""""",160,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170501,,,20170415,TRUE,"https://a1.muscache.com/ac/users/21059456/profile_pic/1413501138/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Howard,https://a1.muscache.com/im/pictures/101957563/b6d3939f_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7999972,,Perfect location in seattle (2),181,Apartment,Private room
8,1,Real Bed,2,4,20170329,,,20170413,TRUE,"https://a0.muscache.com/ac/users/14138534/profile_pic/1420331824/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jill,https://a2.muscache.com/im/pictures/101144011/02b482f2_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3379116,,The Seattle Carriage House,152,Cabin,Entire home/apt
2,1,Real Bed,1,1,20170418,,,20170409,TRUE,"https://a0.muscache.com/ac/users/21788061/profile_pic/1427208058/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Justin,https://a2.muscache.com/im/pictures/1d9ebd03-7c5c-4812-b340-4173df0f9420.jpg?aki_policy=medium,https://www.airbnb.com/rooms/10272763,,Eastlake Townhome (Private BR+BA),157,House,Private room
3,1,Airbed,1,1,20170428,,,20170501,TRUE,"https://a2.muscache.com/ac/users/20868197/profile_pic/1409846034/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Paige,https://a2.muscache.com/im/pictures/add306ee-e593-4e8b-a521-544acb36dae6.jpg?aki_policy=medium,https://www.airbnb.com/rooms/10077121,,Quiet/cute between Downtown and UW,128,Apartment,Private room
2,1,Real Bed,0,1,20170407,,,20170406,TRUE,"https://a2.muscache.com/ac/users/39486339/profile_pic/1437806077/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jessica,https://a0.muscache.com/im/pictures/95777814/e5a10f03_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7536219,,Cozy Studio Near Everything,141,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170517,,,20170514,TRUE,"https://a2.muscache.com/ac/users/23361637/profile_pic/1415306657/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Vandana,https://a1.muscache.com/im/pictures/58869819/fd5cdc9e_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/4688603,,Stay with a view close to downtown,61,Apartment,Private room
2,1,Real Bed,0,1,20170408,,,20170425,TRUE,"https://a2.muscache.com/ac/users/737618/profile_pic/1438146817/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Gaurav,https://a2.muscache.com/im/pictures/101125357/e4bd85ba_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7936877,,Studio in Eastlake/New apt building,14,Apartment,Entire home/apt
3,1,Real Bed,1,1,20170501,,,20170409,TRUE,"https://a2.muscache.com/ac/users/1403646/profile_pic/1405708976/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Jamie,https://a0.muscache.com/im/pictures/45660269/820377b2_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/3627658,,Beautiful 1 bdrm~ Eastlake-prime!,74,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170420,,,20170409,TRUE,"https://a1.muscache.com/ac/users/13370163/profile_pic/1395461335/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Zach,https://a2.muscache.com/im/pictures/88124335/a2cfe0f0_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/6363779,,Perfect Location on Lake Union,160,Apartment,Private room
2,1,Real Bed,1,1,20170329,,,20170411,TRUE,"https://a0.muscache.com/ac/users/13782718/profile_pic/1396380864/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Mark,https://a0.muscache.com/im/pictures/36121113/474e57d4_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/2693137,,Great View in Eastlake,65,Apartment,Private room
8,2.5,Real Bed,3,3,20170425,,,20170425,TRUE,"https://a0.muscache.com/ac/users/9060841/profile_pic/1429306988/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Ruby,https://a0.muscache.com/im/pictures/97808312/924613e0_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7697340,,4-Story Modern Home w/ a Lake View!,147,House,Entire home/apt
2,1,Real Bed,1,1,20170415,,,20170412,TRUE,"https://a0.muscache.com/ac/users/3501660/profile_pic/1349658371/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Soren,https://a0.muscache.com/im/pictures/71028352/28d7d301_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/5707514,,Heart of Seattle... 1br appartment,196,Apartment,Entire home/apt
4,1,Real Bed,0,2,20170419,,,20170530,TRUE,"https://a2.muscache.com/ac/users/41336393/profile_pic/1439445495/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Tara,https://a2.muscache.com/im/pictures/99891064/a1f2a2ed_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7844444,,Sunny Vintage Studio with Lake View,108,Apartment,Entire home/apt
3,1,Real Bed,2,2,20170424,,,20170404,TRUE,"https://a1.muscache.com/ac/users/27128259/profile_pic/1422929936/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Heidi,https://a1.muscache.com/im/pictures/95058488/e33fbbb8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/7481498,,The Franklin Place in Eastlake,107,Apartment,Entire home/apt
2,1,Real Bed,1,1,20170401,,,20170506,TRUE,"https://a0.muscache.com/ac/users/2347819/profile_pic/1339622696/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Dee & Adam,https://a1.muscache.com/im/pictures/6568516/57e4a64a_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/535300,,Private Eastlake - Steps to Lake.,202,Apartment,Private room
4,1,Couch,2,2,20170331,,,20170423,TRUE,"https://a1.muscache.com/ac/users/340192/profile_pic/1345300079/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=50:*&output-format=jpg&output-quality=70",Angela,https://a1.muscache.com/im/pictures/430073/b5bde2a8_original.jpg?aki_policy=medium,https://www.airbnb.com/rooms/68508,,"Olympics, LakeUnion, Downtown....",130,Apartment,Entire home/apt
